"tby_10yr","tby_1yr","sp500_rtn","sp500_divd","Baa_cs","Aaa_cs","BBB_default","mhp_gr","rent_gr"
1,0.735148799178468,0.291741691673169,-0.188452399599671,-0.684138849562254,-0.679268661192144,0.603303542155752,-0.0795472762849118,0.350754279081089
0,0.677905777425194,0.244604046941171,0.167821407247654,0.049113085754538,-0.129627828685092,0.117388286093187,-0.00142505166822785,0.201975475598133
0,0,0.924692189628353,-0.324465984690329,-0.214403585415119,-0.184569824150139,-0.0325617872773303,-0.241454662892507,-0.0417601069558874
0,0,0,0.911615869285676,0.0239128699126264,-0.0691431200704009,0.295571562735714,-0.016424652613287,0.150188532748266
0,0,0,0,0.694982889387204,0.508124492340718,0.0817490900738041,-0.220143904301894,-0.182606779830832
0,0,0,0,0,0.474081660894223,0.22444376907264,0.116672092472697,0.168237824066576
0,0,0,0,0,0,0.690481055799704,-0.363667336713667,0.303458461793548
0,0,0,0,0,0,0,0.860680213006981,0.224816988588121
0,0,0,0,0,0,0,0,0.779485678625585
